"","ID","time","lon","lat","event_id","tagtype","sex","age","height_above_wgs84","fix","point_state","moving"
"178","AL-2021-08","2021-04-24 04:01:04",-72.8776093,46.436161,18652625245,"4g- hybrid","m","After Second Year",117,"3D","Point state: Stationary",FALSE
"179","AL-2021-08","2021-04-25 16:00:00",-72.878067,46.4362869,18652625252,"4g- hybrid","m","After Second Year",148,"3D","Point state: Stationary",FALSE
"180","AL-2021-08","2021-04-28 16:02:08",-72.8782501,46.4364929,18724615606,"4g- hybrid","m","After Second Year",110,"3D","Point state: Stationary",FALSE
"181","AL-2021-08","2021-04-30 04:01:04",-72.8568726,46.4341621,18724615609,"4g- hybrid","m","After Second Year",102,"3D","Point state: Stationary",FALSE
"182","AL-2021-08","2021-05-01 16:00:00",-72.878273,46.4363899,18652625324,"4g- hybrid","m","After Second Year",113,"3D","Point state: Stationary",FALSE
"183","AL-2021-08","2021-05-01 16:34:08",-72.877861,46.4331131,18652625335,"4g- hybrid","m","After Second Year",-911,"3D","Point state: Stationary",FALSE
"184","AL-2021-08","2021-05-03 03:58:56",-72.8571777,46.4339333,18652625349,"4g- hybrid","m","After Second Year",118,"3D","Point state: Stationary",FALSE
"185","AL-2021-08","2021-05-06 04:01:04",-72.8853912,46.4312706,18724615635,"4g- hybrid","m","After Second Year",104,"3D","Point state: Stationary",FALSE
"186","AL-2021-08","2021-05-07 16:00:00",-72.8783264,46.4364929,18724615651,"4g- hybrid","m","After Second Year",41,"3D","Point state: Stationary",FALSE
"187","AL-2021-08","2021-05-09 03:58:56",-72.8689041,46.4268417,18750320567,"4g- hybrid","m","After Second Year",94,"3D","Point state: Stationary",FALSE
"188","AL-2021-08","2021-05-10 16:02:08",-72.8845444,46.4373627,18750320581,"4g- hybrid","m","After Second Year",116,"3D","Point state: Stationary",FALSE
"189","AL-2021-08","2021-05-12 04:01:04",-72.8773727,46.4360847,18784646917,"4g- hybrid","m","After Second Year",115,"3D","Point state: Stationary",FALSE
"190","AL-2021-08","2021-05-13 16:00:00",-72.8842392,46.4376717,18784646939,"4g- hybrid","m","After Second Year",127,"3D","Point state: Stationary",FALSE
"191","AL-2021-08","2021-05-15 03:58:56",-72.8693085,46.4266129,18784646966,"4g- hybrid","m","After Second Year",93,"3D","Point state: Stationary",FALSE
"192","AL-2021-08","2021-05-16 16:02:08",-72.8838806,46.4378242,18784646985,"4g- hybrid","m","After Second Year",123,"3D","Point state: Stationary",FALSE
"193","AL-2021-08","2021-05-18 04:01:04",-72.8692856,46.4266129,18814703823,"4g- hybrid","m","After Second Year",97,"3D","Point state: Stationary",FALSE
"194","AL-2021-08","2021-05-19 16:00:00",-72.8718185,46.4381828,18814703833,"4g- hybrid","m","After Second Year",135,"3D","Point state: Stationary",FALSE
"195","AL-2021-08","2021-05-21 16:00:00",-72.8718948,46.4383621,18897319094,"4g- hybrid","m","After Second Year",118,"3D","Point state: Stationary",FALSE
"196","AL-2021-08","2021-05-27 16:00:00",-72.8660889,46.4408722,18897319130,"4g- hybrid","m","After Second Year",111,"3D","Point state: Stationary",FALSE
"197","AL-2021-08","2021-06-02 16:00:00",-72.9004135,46.471077,19107828728,"4g- hybrid","m","After Second Year",139,"3D","Point state: Stationary",FALSE
"198","AL-2021-08","2021-06-08 16:00:00",-72.9003372,46.4701042,19107828732,"4g- hybrid","m","After Second Year",30,"2D","Point state: Stationary",FALSE
"199","AL-2021-08","2021-06-14 16:00:00",-72.9009552,46.4708481,19107828740,"4g- hybrid","m","After Second Year",36,"3D","Point state: Stationary",FALSE
"200","AL-2021-08","2021-06-20 16:00:00",-72.90065,46.4710007,19107828749,"4g- hybrid","m","After Second Year",115,"3D","Point state: Stationary",FALSE
"201","AL-2021-08","2021-06-26 16:00:00",-72.9001617,46.4713326,19236336572,"4g- hybrid","m","After Second Year",120,"3D","Point state: Stationary",FALSE
"202","AL-2021-08","2021-07-02 16:00:00",-72.9001312,46.4715652,19236336587,"4g- hybrid","m","After Second Year",30,"3D","Point state: Stationary",FALSE
"203","AL-2021-08","2021-07-14 16:00:00",-72.9001617,46.4711304,19531794037,"4g- hybrid","m","After Second Year",136,"3D","Point state: Stationary",FALSE
"204","AL-2021-08","2021-07-20 16:00:00",-72.9004135,46.4712563,19531794047,"4g- hybrid","m","After Second Year",124,"3D","Point state: Stationary",FALSE
"205","AL-2021-08","2021-07-26 16:00:00",-72.9001312,46.4827766,19531794063,"4g- hybrid","m","After Second Year",30,"2D","Point state: Stationary",FALSE
"206","AL-2021-08","2021-08-01 16:00:00",-72.9001312,46.4821129,19531794077,"4g- hybrid","m","After Second Year",144,"3D","Point state: Stationary",FALSE
"207","AL-2021-09","2021-02-12 16:59:44",-87.1865692,32.1104507,17869104805,"4g- hybrid","m","After Second Year",24,"3D","Point state: Stationary",FALSE
"208","AL-2021-09","2021-02-15 17:01:52",-87.1866531,32.1104507,17869104814,"4g- hybrid","m","After Second Year",25,"3D","Point state: Stationary",FALSE
"209","AL-2021-09","2021-02-17 05:00:48",-87.1876221,32.110424,17869104830,"4g- hybrid","m","After Second Year",34,"3D","Point state: Stationary",FALSE
"210","AL-2021-09","2021-02-18 16:59:44",-87.1865463,32.1098633,17869104841,"4g- hybrid","m","After Second Year",59,"3D","Point state: Stationary",FALSE
"211","AL-2021-09","2021-02-20 04:58:40",-87.1877747,32.110527,18009745614,"4g- hybrid","m","After Second Year",-9,"3D","Point state: Stationary",FALSE
"212","AL-2021-09","2021-02-21 17:01:52",-87.1866531,32.1100655,18009745634,"4g- hybrid","m","After Second Year",23,"3D","Point state: Stationary",FALSE
"213","AL-2021-09","2021-02-23 05:00:48",-87.1880798,32.110527,18009745669,"4g- hybrid","m","After Second Year",7,"3D","Point state: Stationary",FALSE
"214","AL-2021-09","2021-02-24 16:59:44",-87.1868515,32.1097603,18009745717,"4g- hybrid","m","After Second Year",62,"3D","Point state: Stationary",FALSE
"215","AL-2021-09","2021-02-26 04:58:40",-87.1869583,32.1095314,18052008899,"4g- hybrid","m","After Second Year",30,"3D","Point state: Stationary",FALSE
"216","AL-2021-09","2021-02-27 17:01:52",-87.1694183,32.3422089,18052008910,"4g- hybrid","m","After Second Year",58,"3D","Point state: Migratory (spring)",TRUE
"217","AL-2021-09","2021-03-01 05:00:48",-85.5740814,34.649971,18052008929,"4g- hybrid","m","After Second Year",683,"3D","Point state: Migratory (spring)",FALSE
"218","AL-2021-09","2021-03-02 16:59:44",-85.5421829,34.6837616,18052008956,"4g- hybrid","m","After Second Year",268,"3D","Point state: Migratory (spring)",FALSE
"219","AL-2021-09","2021-03-04 04:58:40",-85.5428467,34.6838646,18089366212,"4g- hybrid","m","After Second Year",268,"3D","Point state: Migratory (spring)",FALSE
"220","AL-2021-09","2021-03-05 17:01:52",-85.5424118,34.6834297,18089366234,"4g- hybrid","m","After Second Year",241,"3D","Point state: Migratory (spring)",FALSE
"221","AL-2021-09","2021-03-07 05:00:48",-85.5423126,34.6833267,18106065756,"4g- hybrid","m","After Second Year",250,"3D","Point state: Migratory (spring)",FALSE
"222","AL-2021-09","2021-03-08 16:59:44",-85.5422821,34.6835594,18106065784,"4g- hybrid","m","After Second Year",245,"3D","Point state: Migratory (spring)",FALSE
"223","AL-2021-09","2021-03-10 04:58:40",-85.5423584,34.6833267,18124433759,"4g- hybrid","m","After Second Year",265,"3D","Point state: Migratory (spring)",FALSE
"224","AL-2021-09","2021-03-11 17:01:52",-85.5424881,34.6833801,18124433778,"4g- hybrid","m","After Second Year",262,"3D","Point state: Migratory (spring)",FALSE
"225","AL-2021-09","2021-03-13 05:00:48",-85.5424347,34.6833038,18145087160,"4g- hybrid","m","After Second Year",262,"3D","Point state: Migratory (spring)",FALSE
"226","AL-2021-09","2021-03-14 16:00:00",-85.5430527,34.683609,18145087172,"4g- hybrid","m","After Second Year",258,"3D","Point state: Migratory (spring)",FALSE
"227","AL-2021-09","2021-03-16 03:58:56",-85.543129,34.683609,18169751821,"4g- hybrid","m","After Second Year",250,"3D","Point state: Migratory (spring)",FALSE
"228","AL-2021-09","2021-03-17 16:02:08",-85.5430527,34.683712,18169751844,"4g- hybrid","m","After Second Year",257,"3D","Point state: Migratory (spring)",FALSE
"229","AL-2021-09","2021-03-19 04:01:04",-85.5468445,34.6833534,18240116591,"4g- hybrid","m","After Second Year",270,"3D","Point state: Migratory (spring)",FALSE
"230","AL-2021-09","2021-03-20 16:00:00",-85.5419998,34.6840439,18240116608,"4g- hybrid","m","After Second Year",261,"3D","Point state: Migratory (spring)",FALSE
"231","AL-2021-09","2021-03-22 03:58:56",-85.5414124,34.6841736,18240116628,"4g- hybrid","m","After Second Year",226,"3D","Point state: Migratory (spring)",FALSE
"232","AL-2021-09","2021-03-23 16:02:08",-82.9168243,38.0955505,18240116649,"4g- hybrid","m","After Second Year",83,"3D","Point state: Migratory (spring)",FALSE
"233","AL-2021-09","2021-03-25 04:01:04",-82.9167709,38.0946312,18311652235,"4g- hybrid","m","After Second Year",333,"3D","Point state: Migratory (spring)",FALSE
"234","AL-2021-09","2021-03-26 16:00:00",-82.9167252,38.0955772,18311652240,"4g- hybrid","m","After Second Year",332,"3D","Point state: Migratory (spring)",FALSE
"235","AL-2021-09","2021-03-28 03:58:56",-82.9168777,38.0954514,18296035917,"4g- hybrid","m","After Second Year",319,"3D","Point state: Migratory (spring)",FALSE
"236","AL-2021-09","2021-03-29 16:02:08",-82.9168777,38.0954514,18296035935,"4g- hybrid","m","After Second Year",317,"3D","Point state: Migratory (spring)",FALSE
"237","AL-2021-09","2021-03-31 04:01:04",-79.8274918,40.0505714,18311652257,"4g- hybrid","m","After Second Year",1926,"3D","Point state: Migratory (spring)",TRUE
"238","AL-2021-09","2021-04-01 16:00:00",-72.8693085,42.8334732,18311652267,"4g- hybrid","m","After Second Year",489,"3D","Point state: Migratory (spring)",TRUE
"239","AL-2021-09","2021-04-03 03:58:56",-70.4282761,43.6215935,18338059508,"4g- hybrid","m","After Second Year",18,"3D","Point state: Migratory (spring)",TRUE
"240","AL-2021-09","2021-04-04 16:02:08",-69.4957199,43.9464302,18338059527,"4g- hybrid","m","After Second Year",2,"3D","Point state: Migratory (spring)",FALSE
"241","AL-2021-09","2021-04-06 04:01:04",-69.492981,43.9424133,18395863452,"4g- hybrid","m","After Second Year",39,"3D","Point state: Migratory (spring)",FALSE
"242","AL-2021-09","2021-04-07 16:00:00",-68.7340393,44.4010124,18395863489,"4g- hybrid","m","After Second Year",0,"3D","Point state: Migratory (spring)",TRUE
"243","AL-2021-09","2021-04-09 03:58:56",-68.3089294,44.8714867,18413433754,"4g- hybrid","m","After Second Year",345,"3D","Point state: Migratory (spring)",TRUE
"244","AL-2021-09","2021-04-10 16:02:08",-67.4255524,45.5442543,18413433769,"4g- hybrid","m","After Second Year",142,"3D","Point state: Migratory (spring)",FALSE
"245","AL-2021-09","2021-04-12 04:01:04",-67.4245987,45.5447693,18483496110,"4g- hybrid","m","After Second Year",134,"3D","Point state: Migratory (spring)",FALSE
"246","AL-2021-09","2021-04-13 16:00:00",-67.4231186,45.5487633,18483496127,"4g- hybrid","m","After Second Year",107,"3D","Point state: Migratory (spring)",FALSE
"247","AL-2021-09","2021-04-15 03:58:56",-67.4224548,45.5488396,18534034614,"4g- hybrid","m","After Second Year",117,"3D","Point state: Migratory (spring)",FALSE
"248","AL-2021-09","2021-04-16 16:02:08",-67.4234467,45.548069,18534034620,"4g- hybrid","m","After Second Year",124,"3D","Point state: Migratory (spring)",FALSE
"249","AL-2021-09","2021-04-18 04:01:04",-67.4236832,45.5478897,18534034634,"4g- hybrid","m","After Second Year",131,"3D","Point state: Migratory (spring)",FALSE
"250","AL-2021-09","2021-04-19 16:00:00",-67.4230652,45.5485039,18534034659,"4g- hybrid","m","After Second Year",135,"3D","Point state: Migratory (spring)",FALSE
"251","AL-2021-09","2021-04-21 03:58:56",-67.4236069,45.5481224,18628342616,"4g- hybrid","m","After Second Year",55,"3D","Point state: Migratory (spring)",FALSE
"252","AL-2021-09","2021-04-22 16:02:08",-67.4241638,45.5486336,18628342618,"4g- hybrid","m","After Second Year",27,"2D","Point state: Migratory (spring)",FALSE
"253","AL-2021-09","2021-04-24 04:01:04",-67.4236832,45.5485573,18652625246,"4g- hybrid","m","After Second Year",72,"3D","Point state: Migratory (spring)",FALSE
"254","AL-2021-09","2021-04-25 16:00:00",-67.4232483,45.5484276,18652625253,"4g- hybrid","m","After Second Year",135,"3D","Point state: Migratory (spring)",FALSE
"255","AL-2021-09","2021-04-27 03:58:56",-67.4234009,45.5483513,18628342632,"4g- hybrid","m","After Second Year",129,"3D","Point state: Migratory (spring)",FALSE
"256","AL-2021-09","2021-04-28 16:02:08",-67.4231949,45.5484047,18628342642,"4g- hybrid","m","After Second Year",130,"3D","Point state: Migratory (spring)",FALSE
"257","AL-2021-09","2021-04-30 04:01:04",-67.4234467,45.548481,18652625299,"4g- hybrid","m","After Second Year",89,"3D","Point state: Migratory (spring)",FALSE
"258","AL-2021-09","2021-05-01 16:00:00",-67.4225311,45.5513229,18652625325,"4g- hybrid","m","After Second Year",27,"2D","Point state: Migratory (spring)",FALSE
"259","AL-2021-09","2021-05-03 03:58:56",-67.4234238,45.5482483,18690983740,"4g- hybrid","m","After Second Year",146,"3D","Point state: Migratory (spring)",FALSE
"260","AL-2021-09","2021-05-04 16:02:08",-67.4217834,45.5493507,18690983758,"4g- hybrid","m","After Second Year",122,"3D","Point state: Migratory (spring)",FALSE
"261","AL-2021-09","2021-05-06 04:01:04",-66.4164963,47.4948235,18724615636,"4g- hybrid","m","After Second Year",575,"3D","Point state: Migratory (spring)",TRUE
"262","AL-2021-09","2021-05-09 03:58:56",-66.0525208,47.4829941,18724615670,"4g- hybrid","m","After Second Year",270,"3D","Point state: Stationary",FALSE
"263","AL-2021-09","2021-05-10 16:02:08",-66.0550766,47.4834061,18750320582,"4g- hybrid","m","After Second Year",351,"3D","Point state: Stationary",FALSE
"264","AL-2021-09","2021-05-12 04:01:04",-66.1104507,47.4861679,18750320605,"4g- hybrid","m","After Second Year",23,"3D","Point state: Stationary",FALSE
"265","AL-2021-09","2021-05-13 16:00:00",-66.1607819,47.4738312,18784646940,"4g- hybrid","m","After Second Year",351,"3D","Point state: Stationary",FALSE
"266","AL-2021-09","2021-05-15 03:58:56",-66.160675,47.4735985,18784646967,"4g- hybrid","m","After Second Year",328,"3D","Point state: Stationary",FALSE
"267","AL-2021-09","2021-05-16 16:02:08",-66.160553,47.4736252,18799202741,"4g- hybrid","m","After Second Year",346,"3D","Point state: Stationary",FALSE
"268","AL-2021-09","2021-05-18 04:01:04",-66.1606293,47.4737282,18799202749,"4g- hybrid","m","After Second Year",294,"3D","Point state: Stationary",FALSE
"269","AL-2021-09","2021-05-19 16:00:00",-66.1604462,47.4738312,18843090293,"4g- hybrid","m","After Second Year",345,"3D","Point state: Stationary",FALSE
"270","AL-2021-09","2021-05-21 16:00:00",-66.1605759,47.4735985,18843090303,"4g- hybrid","m","After Second Year",333,"3D","Point state: Stationary",FALSE
"271","AL-2021-09","2021-05-27 16:00:00",-66.1712494,47.461235,18973260555,"4g- hybrid","m","After Second Year",36,"3D","Point state: Stationary",FALSE
"272","AL-2021-09","2021-06-02 16:00:00",-66.1643372,47.4755211,18973260587,"4g- hybrid","m","After Second Year",309,"3D","Point state: Stationary",FALSE
"273","AL-2021-09","2021-06-08 16:00:00",-66.1645203,47.4759026,19157547632,"4g- hybrid","m","After Second Year",317,"3D","Point state: Stationary",FALSE
"274","AL-2021-09","2021-06-14 16:00:00",-66.1645432,47.4759293,19157547636,"4g- hybrid","m","After Second Year",308,"3D","Point state: Stationary",FALSE
"275","AL-2021-09","2021-06-20 16:00:00",-66.1645203,47.475956,19157547641,"4g- hybrid","m","After Second Year",317,"3D","Point state: Stationary",FALSE
"276","AL-2021-09","2021-06-26 16:00:00",-66.1645966,47.4760056,19157547650,"4g- hybrid","m","After Second Year",309,"3D","Point state: Stationary",FALSE
"277","AL-2021-09","2021-07-02 16:00:00",-66.1668701,47.4761581,19326637018,"4g- hybrid","m","After Second Year",23,"2D","Point state: Stationary",FALSE
"278","AL-2021-09","2021-07-08 16:00:00",-66.1629333,47.4760056,19326637028,"4g- hybrid","m","After Second Year",307,"3D","Point state: Stationary",FALSE
"279","AL-2021-10","2021-02-10 16:59:44",-87.159256,32.0822411,17869104801,"5g- hybrid","f","After Second Year",51,"3D","Point state: Stationary",FALSE
"280","AL-2021-10","2021-02-15 17:01:52",-87.1650696,32.0678024,17869104815,"5g- hybrid","f","After Second Year",44,"3D","Point state: Stationary",FALSE
"281","AL-2021-10","2021-02-17 05:00:48",-87.1667862,32.0686722,18009745595,"5g- hybrid","f","After Second Year",40,"3D","Point state: Stationary",FALSE
"282","AL-2021-10","2021-02-18 16:59:44",-87.1650696,32.067852,18009745600,"5g- hybrid","f","After Second Year",40,"3D","Point state: Stationary",FALSE
"283","AL-2021-10","2021-02-20 04:58:40",-87.1669922,32.0687485,17901259860,"5g- hybrid","f","After Second Year",38,"3D","Point state: Stationary",FALSE
"284","AL-2021-10","2021-02-21 17:01:52",-87.1649399,32.067749,17901259888,"5g- hybrid","f","After Second Year",44,"3D","Point state: Stationary",FALSE
"285","AL-2021-10","2021-02-23 05:00:48",-87.1671677,32.0689774,18009745670,"5g- hybrid","f","After Second Year",27,"2D","Point state: Stationary",FALSE
"286","AL-2021-10","2021-02-24 16:59:44",-87.164711,32.067955,18009745718,"5g- hybrid","f","After Second Year",37,"3D","Point state: Stationary",FALSE
"287","AL-2021-10","2021-02-26 04:58:40",-87.1668625,32.0689545,18009745753,"5g- hybrid","f","After Second Year",29,"3D","Point state: Stationary",FALSE
